Pstng Date,Material,Material Description,Quantity,Mat. Doc.,Annexure Ref,Annexure date
12/13/2014,999-ACC000073-E,"22uF, 6.3V, X5R, SMD-1206",387,2014248065,1214,12/13/2015
12/13/2014,999-ACC000081-E,"Capacitor,680nF,+/-10%,16V,X5R,0603",5650,2014248065,1214,12/13/2015
12/13/2014,999-ACC000092-E,Capacitor 2.2nF 10 V  10% SMD 0603 Ceram,400,2014248065,1214,12/13/2015
12/13/2014,999-ACC000116-E,"Capacitor 680 UF, 10V, 8X15 Radial elect",114,2014248065,1214,12/13/2015
12/13/2014,999-ACC000120-E,"Cap,X7R,2.2uF,1812,100V,20% FlexiTermina",200,2014248065,1214,12/13/2015
12/13/2014,999-ACC000135-E,"Cap,X7R,150PF,2220,250V,20% Flexi cap",350,2014248065,1214,12/13/2015
12/13/2014,999-ACC000174-E,"Cap 0603, C0G, 1200pF, 50Vdc",125,2014248065,1214,12/13/2015
12/13/2014,999-AYC000050-E,Resistor 0 Ohms 1% 0.063 W 0402 SMD,2900,2014248065,1214,12/13/2015
12/13/2014,001-PCC000015-E,Bareboard Engineering Orderwire Card,102,2014248063,1215,12/13/2015
12/13/2014,999-ABC000001-E,"Ferrite Bead 3A, 1206 Package, 120 ohm a",3000,2014248063,1215,12/13/2015
12/13/2014,999-ABC000005-E,Trrite Bead 60 Ohms At 100 MHz   6A SMD,1040,2014248063,1215,12/13/2015
12/13/2014,999-ABC000006-E,Ferrite Bead 600 Ohms At 100 MHz   500mA,200,2014248063,1215,12/13/2015
12/13/2014,999-ABC000007-E,Ferrite Bead 220 Ohms At 100 MHz   2A SM,360,2014248063,1215,12/13/2015
12/13/2014,999-ABC000010-E,"Ferrite Bead, 100 Ohms @ 100MHz, 3A, Rdc",1680,2014248063,1215,12/13/2015
12/13/2014,999-ACC000012-E,"Cap,X5R,4.7uF,1206,16V,10%",200,2014248063,1215,12/13/2015
12/13/2014,999-ACC000013-E,"Cap,X5R,10uF,1206,25V,10%",3100,2014248063,1215,12/13/2015
12/13/2014,999-ACC000022-E,"Cap,X7R,10uF,1210,25V,10%",1060,2014248063,1215,12/13/2015
12/13/2014,999-ACC000023-E,"Cap,X5R,47uF,1206,6.3V,20%",6000,2014248063,1215,12/13/2015
12/13/2014,999-ACC000035-E,"Cap,X7R,470pF,0603,100V,10%",690,2014248063,1215,12/13/2015
12/13/2014,999-ACC000037-E,"Cap,X7R,2.2uF,1812,100V,20%",500,2014248063,1215,12/13/2015
12/13/2014,999-ACC000041-E,"Cap,X7R,100nF,0805,50V,20%",220,2014248063,1215,12/13/2015
12/13/2014,999-ACC000050-E,"Cap,X7R,10nF,0402,10V,10%",8990,2014248063,1215,12/13/2015
12/13/2014,999-ACC000052-E,"Cap,X7R,100nF,0402,16V,20%",46093,2014248063,1215,12/13/2015
12/13/2014,999-ACC000053-E,"Cap,X7R,1uF,0603,16V,20%",6040,2014248063,1215,12/13/2015
12/13/2014,999-ACC000060-E,"Cap,X7R,270nF,0805,10V,5%",290,2014248063,1215,12/13/2015
12/13/2014,999-ACC000061-E,"Cap,X7R,4.7nF,2220,250V,20%",3000,2014248063,1215,12/13/2015
12/13/2014,999-ACC000066-E,"Cap,X7R,470pF,2220,250V,10%",1150,2014248063,1215,12/13/2015
12/13/2014,999-ACC000070-E,"0.01uF, 25V , Tolerance=+/-20%, SMD-0603",2850,2014248063,1215,12/13/2015
12/13/2014,999-ACC000073-E,"22uF, 6.3V, X5R, SMD-1206",1100,2014248063,1215,12/13/2015
12/13/2014,999-ACC000075-E,"Capacitor,220pF,+/-10%,50V,X7R,0603",200,2014248063,1215,12/13/2015
12/13/2014,999-ACC000076-E,"Capacitor,27nF,+/-10%,50V,X7R,0603",300,2014248063,1215,12/13/2015
12/13/2014,999-ACC000078-E,"Capacitor,47nF,+/-10%,16V,X7R,0603",867,2014248063,1215,12/13/2015
12/13/2014,999-ACC000081-E,"Capacitor,680nF,+/-10%,16V,X5R,0603",15679,2014248063,1215,12/13/2015
12/13/2014,999-ACC000100-E,"CAP 100nF,0603,X7R,10% 25V ,-55 /125 C.",64000,2014248063,1215,12/13/2015
12/13/2014,999-ACC000106-E,"Cap,Cer,X5R,2.2uF,10V,10%,0603",810,2014248063,1215,12/13/2015
12/13/2014,999-ACC000120-E,"Cap,X7R,2.2uF,1812,100V,20% FlexiTermina",2100,2014248063,1215,12/13/2015
12/13/2014,999-ACC000123-E,"Cap,X7R,470nF,1812,100V,20% Flexi Termin",150,2014248063,1215,12/13/2015
12/13/2014,999-ACC000124-E,"Cap,X7R,1nF,1812,2KV,10%, Flexiterminal",2000,2014248063,1215,12/13/2015
12/13/2014,999-ACC000142-E,Cap X7R 100pf 0603 25V 10%,1090,2014248063,1215,12/13/2015
12/13/2014,102-PCCPSU003-E,Bareboard PSU for TJ100MC-1 LT3UPSU2,60,2014248051,1216,12/13/2015
12/13/2014,115-PCC000009-E,Power Supply Module2  PSM2  12V O/P 450,50,2014248051,1216,12/13/2015
12/13/2014,141-PCC000001-E,Bareboard part for ELAN10,132,2014248051,1216,12/13/2015
12/13/2014,141-PCC000011-E,Bareboard part for ST63E1,348,2014248051,1216,12/13/2015
12/13/2014,170-PCC000003-E,"TJ1700-OAM , Bare board for TJ1700-OAM c",90,2014248051,1216,12/13/2015
12/13/2014,170-PCC000016-E,Bareboard part for the LED board of TJ17,95,2014248051,1216,12/13/2015
12/13/2014,170-PCC000043-E,"Bare Board Part for PFU3, TJ1600C-R2 48V",225,2014248051,1216,12/13/2015
12/13/2014,998-CPC000011-M,DUST CAP-MALE 3V3,110,2014248051,1216,12/13/2015
12/13/2014,998-CPC000066-M,SILICA GEL POUCH-5g,1381,2014248051,1216,12/13/2015
12/13/2014,998-CPC000086-M,ANTISTATIC BAG TRIB CARD-MC4L,66,2014248051,1216,12/13/2015
12/13/2014,998-CPC000160-M,ANTISTATIC BAG OAM_DPU-OME6130,124,2014248051,1216,12/13/2015
12/13/2014,998-CPC000217-M,PACKING BOX PSM-MC16S,55,2014248051,1216,12/13/2015
12/13/2014,998-CPC000668-M,PACKING CUSHION FOR XCC/TRIB-TJ1410,737,2014248051,1216,12/13/2015
12/13/2014,998-CPC000673-M,PACKING CUSHION TOP FOR XCC/TRIB-TJ1410,820,2014248051,1216,12/13/2015
12/15/2014,110-CCA000006-M,FACE PLATE ASSY MC16S-PSM,160,2014248228,1221,12/15/2015
12/15/2014,110-CGC000037-M,STICKER MC16S-PSM02,35,2014248228,1221,12/15/2015
12/15/2014,111-CGC000012-M,STICKER INSULATION 95x10 mm MC16 MADM,103,2014248228,1221,12/15/2015
12/15/2014,141-CCA000003-M,FACE PLATE ASSY ST63E1-TJ1410,585,2014248228,1221,12/15/2015
12/15/2014,141-CCA000015-M,FACE PLATE ASSEMBLY OF ELAN10 FOR TJ1410,250,2014248228,1221,12/15/2015
12/15/2014,141-CGC000003-M,STICKER ST63E1 TJ1410,585,2014248228,1221,12/15/2015
12/15/2014,141-CGC000021-M,STICKER OF PktSw01 FOR TJ1410,250,2014248228,1221,12/15/2015
12/15/2014,141-CGC000022-M,STICKER CARD INSULATION-TJ1410,250,2014248228,1221,12/15/2015
12/15/2014,160-CDC000064-M,EMI GASKET-5 FINGERS,97,2014248228,1221,12/15/2015
12/15/2014,160-CDC000065-M,EMI GASKET-4 FINGERS,220,2014248228,1221,12/15/2015
12/15/2014,160-CDC000068-M,EMI GASKET-7 FINGERS,281,2014248228,1221,12/15/2015
12/15/2014,170-CCA000005-M,OEM Face plate Assy-TJ1700,85,2014248228,1221,12/15/2015
12/15/2014,170-CGC000006-M,STICKER TJ1700 OAM,103,2014248228,1221,12/15/2015
12/15/2014,170-CGC000041-M,STICKER PFU3-TJ1600C,226,2014248228,1221,12/15/2015
12/15/2014,203-CDA000002-M,PSU PANEL ASSY-MC1 CONVERGENCE,120,2014248228,1221,12/15/2015
12/15/2014,203-CDA000003-M,PSU RIGHT GUIDE ASSY-MC1 CONVERGENCE,120,2014248228,1221,12/15/2015
12/15/2014,203-CDA000004-M,PSU LEFT GUIDE ASSY-MC1 CONVERGENCE,120,2014248228,1221,12/15/2015
12/15/2014,203-CGC000003-M,STICKER PSU-MC1 CONVERGENCE,120,2014248228,1221,12/15/2015
12/15/2014,998-BZA000645-X,CONNECTORISED FAN ASSY PSM2,110,2014248228,1221,12/15/2015
12/15/2014,998-BZA000857-X,"CONECTORISED FAN ASSY, 4 WIRE, 92X92x38",6,2014248228,1221,12/15/2015
12/15/2014,998-CDC000017-M,LATCH HANDLE 27.5 x15x7,565,2014248228,1221,12/15/2015
12/15/2014,998-CFA000006-M,HEAT SINK ASSY-DPU9,1149,2014248228,1221,12/15/2015
12/15/2014,998-CFC000001-M,Heatsink HalfBrick 3U,60,2014248228,1221,12/15/2015
12/15/2014,998-CFC000024-M,HEATSINK PSM2-REV 2,160,2014248228,1221,12/15/2015
12/15/2014,999-CECSCX006-M,SCREW CSK XR SST M2.5X5,1640,2014248228,1221,12/15/2015
12/15/2014,999-CECSCX009-M,SCREW CSK XR SST M2.5X10,90,2014248228,1221,12/15/2015
12/15/2014,999-CECSMX008-M,SCREW COMBI XR SST M2.5X8,990,2014248228,1221,12/15/2015
12/15/2014,999-CECSMX017-M,SCREW COMBI XR SST M3X12,120,2014248228,1221,12/15/2015
12/15/2014,999-CECSMX022-M,SCREW COMBI XR SST M3X30,462,2014248228,1221,12/15/2015
12/15/2014,999-CECSPP016-M,SPACER 6 HEX M2.5x27.5,110,2014248228,1221,12/15/2015
12/15/2014,999-CECSPX006-M,SCREW PAN XR SST M2.5X5,754,2014248228,1221,12/15/2015
12/15/2014,999-CECSPX008-M,SCREW PAN XR SST M2.5X8,1212,2014248228,1221,12/15/2015
12/15/2014,999-CECSPX049-M,SCREW PAN XR SST M2.5x20,210,2014248228,1221,12/15/2015
12/15/2014,999-CECSRX011-M,SOUTHCO CAPTIVE SCREW WITHOUT BARREL M3,185,2014248228,1221,12/15/2015
12/15/2014,999-CFC000005-M,Heat Sink -LTPSU,60,2014248228,1221,12/15/2015
12/15/2014,999-CFC000044-M,Heat Sink Plate Fine with cuts 10mm Heig,1160,2014248228,1221,12/15/2015
12/15/2014,999-CFC000072-M,"Heat Sink, 30mmx30mm, 10mm height",350,2014248228,1221,12/15/2015
12/15/2014,999-CFC000101-M,BGA Heatsink 50X50X9 mm,260,2014248228,1221,12/15/2015
12/15/2014,999-CFC000102-M,"Heatsink,,25.4X25.4X9 mm, BGA",260,2014248228,1221,12/15/2015
12/15/2014,999-ACC000187-E,Capacitor X5R 22uF 10V 20% 0805,1960,2014248251,1223,12/15/2015
12/15/2014,999-ACCC57751-E,Capacitor 10UF 100V 20% SMD CASE E Al El,140,2014248251,1223,12/15/2015
12/15/2014,999-ADC000015-E,Capacitor 10 uF 63 V 20% 30 mA RippleCur,60,2014248251,1223,12/15/2015
12/15/2014,999-ADC000031-E,Capacitor 100 uF 100 V +/- 20% 350 mA Ri,300,2014248251,1223,12/15/2015
12/15/2014,999-ADC837001-E,Capacitor 100UF 25V 20% TH 6.3X11 Al Ele,219,2014248251,1223,12/15/2015
12/15/2014,999-ADC857001-E,Capacitor 100UF 100V 20% 0.016 Ohm TH 12,150,2014248251,1223,12/15/2015
12/15/2014,999-AEC856751-E,Capacitor 3.3UF 100V 20% Metallized Poly,180,2014248251,1223,12/15/2015
12/15/2014,999-AGC844501-E,Capacitor 10NF 50V 2% High Temperature S,50,2014248251,1223,12/15/2015
12/15/2014,999-AIC000005-E,Diode 200V 1A 35nS 7pF Surface Mount DO-,627,2014248251,1223,12/15/2015
12/15/2014,999-AIC000006-E,Diode 18V SO08 Protection Array of 8,17120,2014248251,1223,12/15/2015
12/15/2014,999-AIC000026-E,Diode 5 15 KV 2000 Watt 100 A  SMD NA Lo,1350,2014248251,1223,12/15/2015
12/15/2014,999-AIC000044-E,Diode  8V 800mA  SMD DO214AA TRISIL,360,2014248251,1223,12/15/2015
12/15/2014,999-AIC000065-E,Diode 100V 12A SMD TO252AA Dual Common C,150,2014248251,1223,12/15/2015
12/15/2014,999-AIC000073-E,Diode 35V 8A SMD DPAK Schottky,150,2014248251,1223,12/15/2015
12/15/2014,999-AIC000092-E,Diode - 5A HIGH VOLTAGE SCHOTTKY BARRIER,150,2014248251,1223,12/15/2015
12/15/2014,999-AIC800005-E,Diode 35V 16A TO220AC ULTRA LOW DROP SCH,59,2014248251,1223,12/15/2015
12/15/2014,999-AOC000086-E,Inductor 1.0uH DCR=3.2mOhm 18A SMD 13.2X,46,2014248251,1223,12/15/2015
12/15/2014,999-ARC000009-E,Inductor 2.2 uH 20% 24.3 Current Rating,78,2014248251,1223,12/15/2015
12/15/2014,999-AXC000003-E,Transistor 150V 0.6A SOT23 PNP,300,2014248251,1223,12/15/2015
12/15/2014,999-AXC000004-E,"Opto-Coupler 5kV Isolation, 35V 0.05A, D",100,2014248251,1223,12/15/2015
12/15/2014,999-AXC000006-E,MOSFET 50V 0.22A 3.5 Ohms SOT23 N-Channe,750,2014248251,1223,12/15/2015
12/15/2014,999-AXC000013-E,Transistor NPN Small Signal SOT23 Genera,580,2014248251,1223,12/15/2015
12/15/2014,999-AXC000018-E,Opto-Coupler 2.5KV 80-600%Phototransisto,453,2014248251,1223,12/15/2015
12/15/2014,999-AXC000046-E,MOSFET 30V 0.76A 0.6Ohm SOT23 P-Channel,310,2014248251,1223,12/15/2015
12/15/2014,999-AXC000064-E,Transistor 100V 3A SMD DPAK,70,2014248251,1223,12/15/2015
12/15/2014,999-AXCOP0096-E,Opto-Coupler 2.5KV 80-600%Phototransisto,92,2014248251,1223,12/15/2015
12/15/2014,999-AYC000006-E,Resistor 4.75KiloOhms 1%  100V Breakdown,200,2014248251,1223,12/15/2015
12/15/2014,999-AYC000007-E,Resistor 3KiloOhms 1%  100V Breakdown Vo,300,2014248251,1223,12/15/2015
12/15/2014,999-AYC000014-E,Resistor 3.3 Ohms 1% SMD RC1206  Thick f,720,2014248251,1223,12/15/2015
12/15/2014,999-AYC000015-E,Resistor 0.003 Ohms 5% 3 W  SMD LR1225,150,2014248251,1223,12/15/2015
12/15/2014,999-AYC000024-E,Resistor 1.8 Ohms 1% 0.2 W  SMD RC0603,200,2014248251,1223,12/15/2015
12/15/2014,999-AYC000035-E,"Resistor,10K,1W,5%,2512",500,2014248251,1223,12/15/2015
12/15/2014,999-AYC000064-E,Resistor 68 Ohms +/- 5% 1 W  SMD 2512  T,387,2014248251,1223,12/15/2015
12/15/2014,999-AYC000096-E,"Resistor,604E,1/8W,1%,1206",200,2014248251,1223,12/15/2015
12/15/2014,999-AYC000158-E,"Resistor,270K,1/10W,5%,0603",235,2014248251,1223,12/15/2015
12/15/2014,999-AYC000175-E,Resistor 26.1 KiloOhms 1% 1/4 W  SMD RC0,200,2014248251,1223,12/15/2015
12/15/2014,999-AYC000182-E,Resistor 243K 1% RC1206,200,2014248251,1223,12/15/2015
12/15/2014,999-AYC000205-E," 9.9 Ohms, +/- 1% Tolerance, 1/16 W, SMD",2008,2014248251,1223,12/15/2015
12/15/2014,999-BJC000008-E,"IC Power Supply Sequencer, 200ms fixed d",360,2014248251,1223,12/15/2015
12/15/2014,999-BOC000001-E,IC 32Kbits Serial I2C EEPROM SO08,150,2014248251,1223,12/15/2015
12/15/2014,999-BOC000007-E,IC 32Kbits Serial I2C EEPROM SMD SO08,170,2014248251,1223,12/15/2015
12/15/2014,999-BRC000020-E,IC 8MHz PIC Architecture Micro-controlle,150,2014248251,1223,12/15/2015
12/15/2014,999-BRC000047-E,IC MPC8313 POWERQUICC II with 333MHZ Cor,51,2014248251,1223,12/15/2015
12/15/2014,999-ACC000050-E,"Cap,X7R,10nF,0402,10V,10%",2900,2014248250,1224,12/15/2015
12/15/2014,999-ACC000232-E,"Cap,X5R,10uF,0805,16V,10%",2606,2014248250,1224,12/15/2015
12/15/2014,999-ACC315026-E,"Cap,NPO,27pF,0603,10V,5%",270,2014248250,1224,12/15/2015
12/15/2014,999-ACC315250-E,"Cap,X7R,100pF,0603,10V,5%",220,2014248250,1224,12/15/2015
12/15/2014,999-ACC316027-E,"Cap,NPO,33pF,0603,10V,10%",460,2014248250,1224,12/15/2015
12/15/2014,999-ACC316028-E,"Cap,NPO,15pF,0603,10V,10%",300,2014248250,1224,12/15/2015
12/15/2014,999-ACC316504-E,"Cap,X7R,1nF,0603,10V,10%",2670,2014248250,1224,12/15/2015
12/15/2014,999-ACC317501-E,"Cap,Y5V,100nF,0603,10V,20%",260,2014248250,1224,12/15/2015
12/15/2014,999-ACC326026-E,"Cap,NPO,22pF,0603,16V,10%",200,2014248250,1224,12/15/2015
12/15/2014,999-ACC326501-E,"Cap,X7R,47nF,0603,16V,10%",257,2014248250,1224,12/15/2015
12/15/2014,999-ACC326502-E,"Cap,X7R,10nF,0603,16V,10%",1730,2014248250,1224,12/15/2015
12/15/2014,999-ACC756502-E,"Cap,X7R,10nF,1812,100V,10%",240,2014248250,1224,12/15/2015
12/15/2014,999-ACC757501-E,"Cap,X7R,22nF,1812,100V,20%",371,2014248250,1224,12/15/2015
12/15/2014,999-AHC916001-E,Capacitor 47uF 10V 10% Case B Tantalum E,220,2014248250,1224,12/15/2015
12/15/2014,999-AJC000008-E,Fuse 2.5  A  Slow Blow SMD Nano 452 Seri,348,2014248250,1224,12/15/2015
12/15/2014,999-AJC000009-E,Fuse 4  A  Slow Blow SMD Nano,200,2014248250,1224,12/15/2015
12/15/2014,999-AOC000040-E,Inductor 220 uH 20% 0.8A 61 MilliOhms 0.,100,2014248250,1224,12/15/2015
12/15/2014,999-AOC000066-E,Inductor 680nH 20% DCR=0.94mE 27A SMD,100,2014248250,1224,12/15/2015
12/15/2014,999-AOC000094-E,Inductor Ferrite Core 100uH +/-20% 0.67A,150,2014248250,1224,12/15/2015
12/15/2014,999-AXC000002-E,Transistor 140V 0.6A SOT23 NPN,230,2014248250,1224,12/15/2015
12/15/2014,999-AXC000011-E,MOSFET 30V 63A 0.008 Ohm DPAK N-Channel,160,2014248250,1224,12/15/2015
12/15/2014,999-AXC000043-E,MOSFET 200V 3.6A SMD DPAK P-Channel,150,2014248250,1224,12/15/2015
12/15/2014,999-AYC000023-E,Resistor 2.7 Ohms 1% 0.2 W  SMD RC0603,220,2014248250,1224,12/15/2015
12/15/2014,999-AYC000028-E,Resistor 3.16 KiloOhms 1% 0.063 W  SMD R,940,2014248250,1224,12/15/2015
12/15/2014,999-AYC000046-E,Resistor 150 KiloOhms 1% 0.125 W  SMD 06,1030,2014248250,1224,12/15/2015
12/15/2014,999-AYC000051-E,Resistor 1.3 KiloOhms 1% 1/16 W  SMD 060,330,2014248250,1224,12/15/2015
12/15/2014,999-AYC000052-E,Resistor 1.4 KiloOhms 1% 1/16 W  SMD 060,281,2014248250,1224,12/15/2015
12/15/2014,999-AYC000054-E,Resistor 2.2 Ohms +/- 5% 0.33 W  SMD 120,610,2014248250,1224,12/15/2015
12/15/2014,999-AYC000061-E,"Resistor,10K,1/8W,1%,0805",3490,2014248250,1224,12/15/2015
12/15/2014,999-AYC000073-E,Resistor 1.3 KiloOhms 1% 0.063 W  SMD RC,500,2014248250,1224,12/15/2015
12/15/2014,999-AYC000090-E,Resistor 1.24 KiloOhms 1% 1/16 W  SMD 06,573,2014248250,1224,12/15/2015
12/15/2014,999-AYC000120-E,"Resistor,0E,1/10W,5%,0603",495,2014248250,1224,12/15/2015
12/15/2014,999-AYC000122-E,"Resistor,7.5E,1/10W,5%,0603",1397,2014248250,1224,12/15/2015
12/15/2014,999-AYC000130-E,"Resistor,15E,1/10W,5%,0603",200,2014248250,1224,12/15/2015
12/15/2014,999-AYC000184-E," esistor,300E,1/10W,1%,0603",1030,2014248250,1224,12/15/2015
12/15/2014,999-AYC000199-E,Resistor 25.5 kOhms 0.25% SMD RC1206 Thi,230,2014248250,1224,12/15/2015
12/15/2014,999-AYC000205-E," 9.9 Ohms, +/- 1% Tolerance, 1/16 W, SMD",5549,2014248250,1224,12/15/2015
12/16/2014,120-CGC000040-M,LABEL 30mm x15mm SERIAL PART(PEC)CLEI  N,1000,2014248494,1227,12/16/2014
12/16/2014,998-CPC000161-M,ANTISTATIC BAG TXC4-OME6130,35,2014248463,1227,12/16/2014
12/16/2014,998-CPC000595-M,PACKING CUSHION FOR PFU CARD FOR TJ1700,50,2014248463,1227,12/16/2014
12/16/2014,998-CPC000598-M,PACKING CUSHION FOR OAM CARD FOR TJ1700,53,2014248463,1227,12/16/2014
12/16/2014,999-ACC000189-E,"Cap,X5R,10uF,0603,6.3V,10%",2030,2014248463,1227,12/16/2014
12/16/2014,999-ACC000208-E,Capacitor X7R 2.2UF 0805 25V 20%,1510,2014248463,1227,12/16/2014
12/16/2014,999-ACC000232-E,"Cap,X5R,10uF,0805,16V,10%",27000,2014248410,1227,12/16/2015
12/16/2014,999-ACC326502-E,"Cap,X7R,10nF,0603,16V,10%",4000,2014248410,1227,12/16/2015
12/16/2014,999-ACC757502-E,"Cap,X7R,100nF,1812,100V,20%",400,2014248463,1227,12/16/2014
12/16/2014,999-ACC757503-E,"Cap,X7R,220nF,1812,100V,20%",360,2014248463,1227,12/16/2014
12/16/2014,999-ACC757504-E,"Cap,X7R,470nF,1812,100V,20%",300,2014248463,1227,12/16/2014
12/16/2014,999-ADC000001-E,Capacitor 470uF 25 V 0.08Ohms ESR 850mA,500,2014248410,1227,12/16/2015
12/16/2014,999-ADC000011-E,Capacitor 220 uF 100 V +/- 20% 560 mA Ri,300,2014248410,1227,12/16/2015
12/16/2014,999-ADC000018-E,Capacitor 1500 uF 100 V 20% Tolerence TH,900,2014248410,1227,12/16/2015
12/16/2014,999-ADC000026-E,Capacitor 820uF 100V 20% 1.33A ripple TH,34,2014248410,1227,12/16/2015
12/16/2014,999-AEC000004-E,Capacitor 0.47 uF 250 V 20% Tolerence  T,200,2014248410,1227,12/16/2015
12/16/2014,999-AHC916751-E,Capacitor 10uF 10V 10% Case B Tantalum E,330,2014248463,1227,12/16/2014
12/16/2014,999-AHC926001-E,Capacitor 47uF 16V 10% Case C Tantalum E,300,2014248463,1227,12/16/2014
12/16/2014,999-AIC000002-E,Diode 600 W Bidirectional Surface Mounte,150,2014248463,1227,12/16/2014
12/16/2014,999-AIC000032-E,Diode  75 V 225 mW 0.2 A  SMD SOD-123 Hi,1360,2014248463,1227,12/16/2014
12/16/2014,999-AIC000046-E,Diode  24V 8A  SMD SOT23 Dual TVS,300,2014248463,1227,12/16/2014
12/16/2014,999-AIC000050-E,Diode 2 30V 0.2A  SMD SOT23 Schottky Bar,200,2014248463,1227,12/16/2014
12/16/2014,999-AIC000077-E,"TVS Diode Array, Low Capacitance (3pF Ty",930,2014248463,1227,12/16/2014
12/16/2014,999-AIC000090-E,Diode Schottky 30V 100mA SMD SOD-523,200,2014248463,1227,12/16/2014
12/16/2014,999-AJC000017-E,Fuse 4 A Slow Blow SMD Nano 452 Series,200,2014248463,1227,12/16/2014
12/16/2014,999-AJC000040-E,FUSE 170 VDC FAST ACTING TELECOM 60A PCB,181,2014248410,1227,12/16/2015
12/16/2014,999-AKC000006-E,Relay 3.3 V 220 V Contact AC Voltage 30,800,2014248410,1227,12/16/2015
12/16/2014,999-AOC000023-E,Inductor 5.6uH 33.8A 2.17 milli Ohm SMD,8,2014248410,1227,12/16/2015
12/16/2014,999-AOC000023-E,Inductor 5.6uH 33.8A 2.17 milli Ohm SMD,108,2014248410,1227,12/16/2015
12/16/2014,999-AOC000034-E,Inductor 0.7mH 30% 15A 7milliOhms TH 24m,116,2014248410,1227,12/16/2015
12/16/2014,999-AOC000069-E,Inductor 1.2uH 20% DCR=1.15mE 17A SMD,140,2014248410,1227,12/16/2015
12/16/2014,999-AOC000132-E,3uH 1mOhm 65 Amps High Current Different,174,2014248410,1227,12/16/2015
12/16/2014,999-AOC000132-E,3uH 1mOhm 65 Amps High Current Different,54,2014248410,1227,12/16/2015
12/16/2014,999-AOC000133-E,70uH 0.4mOhms 100A High Current Common M,480,2014248410,1227,12/16/2015
12/16/2014,999-AXC000018-E,Opto-Coupler 2.5KV 80-600%Phototransisto,150,2014248410,1227,12/16/2015
12/16/2014,999-AXC000035-E,Transistor PNP 60V 1A SMD SOT23,200,2014248463,1227,12/16/2014
12/16/2014,999-AXC000048-E,MOSFET30V 1.2A 0.25Ohms Rds 0.54W Power,200,2014248463,1227,12/16/2014
12/16/2014,999-AXC800004-E,TRANSISTOR NPN 30V 0.5A GENERAL PURPOSE,565,2014248410,1227,12/16/2015
12/16/2014,999-AYC000062-E,Resistor 38.3 KiloOhms +/- 1% 125 mW  SM,200,2014248463,1227,12/16/2014
12/16/2014,999-AYC000063-E,Resistor 19.1 KiloOhms +/- 1% 125 mW  SM,200,2014248410,1227,12/16/2015
12/16/2014,999-AYC000064-E,Resistor 68 Ohms +/- 5% 1 W  SMD 2512  T,350,2014248463,1227,12/16/2014
12/16/2014,999-AYC000114-E,"Resistor,2.67K,1/10W,1%,0603",200,2014248463,1227,12/16/2014
12/16/2014,999-AYC000173-E,Resistor 56.2 KiloOhms 1% 1/4 W  SMD RC0,200,2014248463,1227,12/16/2014
12/16/2014,999-AYC000205-E," 9.9 Ohms, +/- 1% Tolerance, 1/16 W, SMD",10000,2014248410,1227,12/16/2015
12/16/2014,999-AYC000296-E,Resistor 220E 1% 1/10W 0603 SMD,1000,2014248463,1227,12/16/2014
12/16/2014,999-AYC000372-E,"Resistor,24.3Ohm,1/10W,1%,0603",200,2014248463,1227,12/16/2014
12/16/2014,999-AYC393501-E,"Resistor,15K,1/10W,1%,0603",260,2014248463,1227,12/16/2014
12/16/2014,999-AYC395265-E,"Resistor,47E,1/10W,5%,0603",300,2014248463,1227,12/16/2014
12/16/2014,999-AYC395514-E,Resistor 100K 5% SMD RC0603 1/16W,570,2014248463,1227,12/16/2014
12/16/2014,999-AYC395520-E,Resistor 24K 5% SMD RC0603 1/16W,750,2014248463,1227,12/16/2014
12/16/2014,999-AYC395522-E,Resistor 47K 5% SMD RC0603 1/16W,510,2014248463,1227,12/16/2014
12/16/2014,999-AYC395529-E,Resistor 18K  5% SMD RC0603 1/16W,200,2014248463,1227,12/16/2014
12/16/2014,999-AYC395535-E,Resistor 270K 5% SMD RC0603 1/16W,950,2014248463,1227,12/16/2014
12/16/2014,999-AYC395750-E,"Resistor,1M,1/10W,5%,0603",200,2014248463,1227,12/16/2014
12/16/2014,999-AYC595001-E,"Resistor,0E,1/8W,5%,1206",610,2014248463,1227,12/16/2014
12/16/2014,999-AYC595259-E,Resistor 100 Ohms 5% RC1206 1/8W,670,2014248463,1227,12/16/2014
12/16/2014,999-AYC595500-E,"Resistor,1K,1/4W,5%,1206",580,2014248463,1227,12/16/2014
12/16/2014,999-BEC000166-E,"NB6L14,1:4 LVPECL fanout buffer",390,2014248463,1227,12/16/2014
12/16/2014,999-BGC000002-E,IC 3.3V 250kbps TSSOP16 RS232,150,2014248463,1227,12/16/2014
12/16/2014,999-BVC000002-E,"Oscillator,20.0000MHz,3.3V,Comm Grade,ą5",310,2014248463,1227,12/16/2014
12/16/2014,999-BVC000007-E,"Oscillator,50.0000MHz,3.3V,Industrial Gr",360,2014248463,1227,12/16/2014
12/16/2014,999-BVC000036-E,"Oscillator,3.6864MHz,3.3V,Comm Grade,ą50",150,2014248463,1227,12/16/2014
12/16/2014,999-CLC000035-E,IC Low Power Quad Operational Amplifiers,150,2014248463,1227,12/16/2014
12/16/2014,999-CLC000160-E,IC Forward Synchronous MOSFET driver SMD,150,2014248463,1227,12/16/2014
12/17/2014,999-AYC000254-E,"Resistor,154K,1/10W,+/-1%,0603",500,2014248714,1238,12/17/2015
12/17/2014,999-AYC000263-E,Resistor RC0603 37.4K  +/- 1% tolerance,200,2014248714,1238,12/17/2015
